IRI	Direct	Inherited
http://www.ebi.ac.uk/efo/EFO_0005859	0	0
http://www.ebi.ac.uk/efo/EFO_0001958	0	0
http://www.ebi.ac.uk/efo/EFO_0008541	0	0
http://www.ebi.ac.uk/efo/EFO_0007859	0	0
http://www.ebi.ac.uk/efo/EFO_0007613	0	0
http://www.ebi.ac.uk/efo/EFO_0004647	0	0
http://www.ebi.ac.uk/efo/EFO_0005260	0	0
http://www.ebi.ac.uk/efo/EFO_0005257	0	0
http://www.ebi.ac.uk/efo/EFO_0005533	0	2
http://purl.obolibrary.org/obo/OBI_0000245	0	0
http://purl.obolibrary.org/obo/OBI_0000181	0	12
http://www.ebi.ac.uk/efo/EFO_1000018	5	21
http://purl.obolibrary.org/obo/HP_0025142	0	84
http://purl.obolibrary.org/obo/HP_0004299	4	14
http://purl.obolibrary.org/obo/HP_0012649	0	28
http://purl.obolibrary.org/obo/HP_0012211	0	13
http://purl.obolibrary.org/obo/HP_0012210	0	3
http://purl.obolibrary.org/obo/HP_0003110	0	10
http://purl.obolibrary.org/obo/HP_0012590	0	3
http://purl.obolibrary.org/obo/HP_0011035	0	0
http://www.ebi.ac.uk/efo/EFO_0000651	0	766
http://purl.obolibrary.org/obo/HP_0001892	0	14
http://purl.obolibrary.org/obo/HP_0012471	0	0
http://purl.obolibrary.org/obo/HP_0011338	0	0
http://www.ebi.ac.uk/efo/EFO_0003959	0	0
http://purl.obolibrary.org/obo/HP_0012638	0	91
http://purl.obolibrary.org/obo/HP_0002921	3	2
http://purl.obolibrary.org/obo/HP_0012443	0	28
http://purl.obolibrary.org/obo/HP_0010668	0	0
http://purl.obolibrary.org/obo/HP_0001999	0	0
http://purl.obolibrary.org/obo/HP_0030791	0	2
http://purl.obolibrary.org/obo/HP_0001939	0	57
http://purl.obolibrary.org/obo/HP_0010720	11	0
http://purl.obolibrary.org/obo/HP_0009890	0	0
http://purl.obolibrary.org/obo/HP_0031703	0	2
http://purl.obolibrary.org/obo/HP_0010609	0	0
http://purl.obolibrary.org/obo/HP_0011474	0	0
http://purl.obolibrary.org/obo/HP_0001730	0	0
http://purl.obolibrary.org/obo/HP_0003319	0	0
http://purl.obolibrary.org/obo/HP_0004296	0	0
http://purl.obolibrary.org/obo/HP_0011442	0	4
http://purl.obolibrary.org/obo/HP_0011805	0	3
http://purl.obolibrary.org/obo/HP_0004329	0	4
http://purl.obolibrary.org/obo/HP_0007700	0	0
http://purl.obolibrary.org/obo/HP_0007957	1	0
http://purl.obolibrary.org/obo/HP_0100699	0	1
http://purl.obolibrary.org/obo/HP_0011028	0	10
http://purl.obolibrary.org/obo/HP_0007686	1	0
http://purl.obolibrary.org/obo/HP_0007663	0	1
http://purl.obolibrary.org/obo/HP_0003549	0	32
http://purl.obolibrary.org/obo/HP_0009804	0	0
http://purl.obolibrary.org/obo/HP_0011446	0	69
http://purl.obolibrary.org/obo/HP_0100851	0	22
http://purl.obolibrary.org/obo/HP_0002167	0	2
http://purl.obolibrary.org/obo/HP_0012758	0	1
http://purl.obolibrary.org/obo/HP_0011842	0	42
http://purl.obolibrary.org/obo/HP_0012614	0	3
http://purl.obolibrary.org/obo/HP_0003117	0	0
http://purl.obolibrary.org/obo/HP_0011014	0	6
http://purl.obolibrary.org/obo/HP_0001952	0	1
http://www.ebi.ac.uk/efo/EFO_0000400	17	45
http://purl.obolibrary.org/obo/HP_0004349	0	0
http://purl.obolibrary.org/obo/HP_0011121	0	13
http://purl.obolibrary.org/obo/HP_0002817	0	0
http://purl.obolibrary.org/obo/HP_0011123	4	6
http://purl.obolibrary.org/obo/HP_0008067	0	0
http://purl.obolibrary.org/obo/HP_0001933	0	1
http://www.ebi.ac.uk/efo/EFO_0003963	1	0
http://purl.obolibrary.org/obo/HP_0002719	0	3
http://purl.obolibrary.org/obo/HP_0200042	0	3
http://purl.obolibrary.org/obo/HP_0011276	0	4
http://purl.obolibrary.org/obo/HP_0012438	0	2
http://purl.obolibrary.org/obo/HP_0011297	0	6
http://purl.obolibrary.org/obo/HP_0100807	0	0
http://purl.obolibrary.org/obo/HP_0010881	0	0
http://purl.obolibrary.org/obo/HP_0030680	0	20
http://purl.obolibrary.org/obo/HP_0006101	0	0
http://purl.obolibrary.org/obo/HP_0012759	0	7
http://purl.obolibrary.org/obo/HP_0100543	0	13
http://purl.obolibrary.org/obo/HP_0003808	0	1
http://purl.obolibrary.org/obo/HP_0002061	0	0
http://purl.obolibrary.org/obo/HP_0004372	0	0
http://purl.obolibrary.org/obo/HP_0100022	0	8
http://purl.obolibrary.org/obo/HP_0002500	0	7
http://purl.obolibrary.org/obo/HP_0007370	0	7
http://purl.obolibrary.org/obo/HP_0011025	0	33
http://purl.obolibrary.org/obo/HP_0011804	0	3
http://purl.obolibrary.org/obo/HP_0002536	0	0
http://purl.obolibrary.org/obo/HP_0031826	0	0
http://purl.obolibrary.org/obo/HP_0007360	0	0
http://purl.obolibrary.org/obo/HP_0002012	0	11
http://purl.obolibrary.org/obo/HP_0025031	0	82
http://purl.obolibrary.org/obo/HP_0009810	0	0
http://purl.obolibrary.org/obo/HP_0040070	0	0
http://purl.obolibrary.org/obo/HP_0004325	0	3
http://purl.obolibrary.org/obo/HP_0004324	1	0
http://www.ebi.ac.uk/efo/EFO_0004352	0	0
http://purl.obolibrary.org/obo/HP_0002086	2	41
http://purl.obolibrary.org/obo/HP_0025423	0	0
http://purl.obolibrary.org/obo/HP_0003470	0	0
http://purl.obolibrary.org/obo/HP_0031801	1	0
http://purl.obolibrary.org/obo/HP_0001787	3	3
http://www.ebi.ac.uk/efo/EFO_0009557	0	1
http://purl.obolibrary.org/obo/HP_0001710	0	0
http://purl.obolibrary.org/obo/HP_0001643	0	0
http://purl.obolibrary.org/obo/HP_0002597	0	34
http://purl.obolibrary.org/obo/HP_0001647	0	0
http://purl.obolibrary.org/obo/HP_0001649	1	1
http://purl.obolibrary.org/obo/HP_0004308	0	2
http://purl.obolibrary.org/obo/HP_0001651	0	0
http://purl.obolibrary.org/obo/HP_0001653	1	0
http://purl.obolibrary.org/obo/HP_0031481	0	1
http://purl.obolibrary.org/obo/HP_0001655	0	0
http://purl.obolibrary.org/obo/HP_0001671	0	0
http://purl.obolibrary.org/obo/HP_0001657	0	0
http://purl.obolibrary.org/obo/HP_0003115	0	0
http://purl.obolibrary.org/obo/HP_0001660	0	0
http://purl.obolibrary.org/obo/HP_0001662	1	0
http://purl.obolibrary.org/obo/HP_0030956	0	8
http://purl.obolibrary.org/obo/HP_0001667	0	0
http://purl.obolibrary.org/obo/HP_0001679	0	2
http://purl.obolibrary.org/obo/HP_0001684	0	0
http://purl.obolibrary.org/obo/HP_0001685	0	0
http://purl.obolibrary.org/obo/HP_0001693	0	0
http://purl.obolibrary.org/obo/HP_0001699	1	0
http://purl.obolibrary.org/obo/HP_0001737	0	0
http://purl.obolibrary.org/obo/HP_0001742	2	0
http://purl.obolibrary.org/obo/HP_0001744	1	0
http://purl.obolibrary.org/obo/HP_0100763	3	4
http://purl.obolibrary.org/obo/HP_0001760	1	8
http://purl.obolibrary.org/obo/HP_0002814	0	11
http://purl.obolibrary.org/obo/HP_0001761	0	0
http://purl.obolibrary.org/obo/HP_0001762	0	0
http://purl.obolibrary.org/obo/HP_0001883	0	0
http://purl.obolibrary.org/obo/HP_0001769	0	0
http://purl.obolibrary.org/obo/HP_0001770	0	0
http://purl.obolibrary.org/obo/HP_0001780	0	6
http://purl.obolibrary.org/obo/HP_0001771	0	0
http://purl.obolibrary.org/obo/HP_0005750	0	0
http://purl.obolibrary.org/obo/HP_0001773	0	0
http://purl.obolibrary.org/obo/HP_0001776	0	0
http://purl.obolibrary.org/obo/HP_0001788	1	0
http://purl.obolibrary.org/obo/HP_0001798	0	0
http://purl.obolibrary.org/obo/HP_0008386	0	0
http://purl.obolibrary.org/obo/HP_0001800	0	0
http://purl.obolibrary.org/obo/HP_0008388	0	0
http://purl.obolibrary.org/obo/HP_0001822	3	0
http://purl.obolibrary.org/obo/HP_0001824	2	0
http://purl.obolibrary.org/obo/HP_0001830	0	0
http://purl.obolibrary.org/obo/HP_0001831	0	0
http://purl.obolibrary.org/obo/HP_0001838	0	0
http://purl.obolibrary.org/obo/HP_0008365	0	0
http://purl.obolibrary.org/obo/HP_0001840	0	0
http://purl.obolibrary.org/obo/HP_0001845	0	0
http://purl.obolibrary.org/obo/HP_0001848	0	0
http://purl.obolibrary.org/obo/HP_0001863	0	0
http://purl.obolibrary.org/obo/HP_0030084	0	0
http://purl.obolibrary.org/obo/HP_0001864	0	0
http://purl.obolibrary.org/obo/HP_0001869	0	0
http://purl.obolibrary.org/obo/HP_0001871	0	75
http://purl.obolibrary.org/obo/HP_0001873	1	0
http://purl.obolibrary.org/obo/HP_0001876	0	3
http://purl.obolibrary.org/obo/HP_0001877	0	22
http://purl.obolibrary.org/obo/HP_0001880	1	0
http://purl.obolibrary.org/obo/HP_0001974	0	1
http://purl.obolibrary.org/obo/HP_0001881	0	13
http://purl.obolibrary.org/obo/HP_0002715	1	59
http://purl.obolibrary.org/obo/HP_0001891	13	0
http://purl.obolibrary.org/obo/HP_0010972	0	13
http://www.ebi.ac.uk/efo/EFO_0005882	0	0
http://purl.obolibrary.org/obo/HP_0001898	0	0
http://purl.obolibrary.org/obo/HP_0001907	6	0
http://purl.obolibrary.org/obo/HP_0001977	0	19
http://purl.obolibrary.org/obo/HP_0001913	0	2
http://purl.obolibrary.org/obo/HP_0001915	2	1
http://www.ebi.ac.uk/efo/EFO_0004272	0	22
http://purl.obolibrary.org/obo/HP_0001917	0	0
http://purl.obolibrary.org/obo/HP_0001919	3	0
http://purl.obolibrary.org/obo/HP_0001928	1	2
http://purl.obolibrary.org/obo/HP_0001942	0	0
http://purl.obolibrary.org/obo/HP_0001943	4	0
http://purl.obolibrary.org/obo/HP_0011015	0	5
http://purl.obolibrary.org/obo/HP_0001945	0	0
http://purl.obolibrary.org/obo/HP_0004370	0	1
http://purl.obolibrary.org/obo/HP_0001948	0	0
http://purl.obolibrary.org/obo/HP_0001956	0	0
http://www.ebi.ac.uk/efo/EFO_0001073	13	2
http://purl.obolibrary.org/obo/HP_0001959	0	0
http://purl.obolibrary.org/obo/HP_0030082	0	0
http://purl.obolibrary.org/obo/HP_0001962	1	0
http://purl.obolibrary.org/obo/HP_0001967	0	0
http://purl.obolibrary.org/obo/HP_0001976	2	0
http://purl.obolibrary.org/obo/HP_0001985	0	0
http://purl.obolibrary.org/obo/HP_0001987	0	0
http://purl.obolibrary.org/obo/HP_0004364	0	0
http://purl.obolibrary.org/obo/HP_0001998	0	0
http://purl.obolibrary.org/obo/HP_0002000	0	0
http://purl.obolibrary.org/obo/HP_0002002	0	0
http://purl.obolibrary.org/obo/HP_0002007	0	0
http://purl.obolibrary.org/obo/HP_0002011	1	31
http://purl.obolibrary.org/obo/HP_0002013	0	0
http://purl.obolibrary.org/obo/HP_0002017	6	0
http://purl.obolibrary.org/obo/HP_0002014	0	0
http://purl.obolibrary.org/obo/HP_0011458	0	23
http://purl.obolibrary.org/obo/HP_0002015	4	0
http://purl.obolibrary.org/obo/HP_0025270	0	5
http://purl.obolibrary.org/obo/HP_0002018	0	0
http://purl.obolibrary.org/obo/HP_0002019	3	0
http://purl.obolibrary.org/obo/HP_0002024	1	0
http://purl.obolibrary.org/obo/HP_0002242	0	7
http://purl.obolibrary.org/obo/HP_0002027	12	0
http://www.ebi.ac.uk/efo/EFO_0003843	1	80
http://purl.obolibrary.org/obo/HP_0002028	0	0
http://purl.obolibrary.org/obo/HP_0002031	0	5
http://purl.obolibrary.org/obo/HP_0012718	0	17
http://purl.obolibrary.org/obo/HP_0002032	0	0
http://purl.obolibrary.org/obo/HP_0002033	0	0
http://purl.obolibrary.org/obo/HP_0008872	0	0
http://purl.obolibrary.org/obo/HP_0002034	0	1
http://purl.obolibrary.org/obo/HP_0002250	0	2
http://purl.obolibrary.org/obo/HP_0002035	0	0
http://purl.obolibrary.org/obo/HP_0002036	2	0
http://purl.obolibrary.org/obo/HP_0100790	2	24
http://purl.obolibrary.org/obo/HP_0002037	1	0
http://purl.obolibrary.org/obo/HP_0004386	0	6
http://purl.obolibrary.org/obo/HP_0002039	2	0
http://purl.obolibrary.org/obo/HP_0002043	0	0
http://purl.obolibrary.org/obo/HP_0010450	0	0
http://www.ebi.ac.uk/efo/EFO_0006818	1	0
http://www.ebi.ac.uk/efo/EFO_0009544	6	30
http://purl.obolibrary.org/obo/HP_0002045	1	0
http://purl.obolibrary.org/obo/HP_0002059	0	0
http://purl.obolibrary.org/obo/HP_0012444	1	0
http://purl.obolibrary.org/obo/HP_0002063	0	0
http://purl.obolibrary.org/obo/HP_0002066	0	0
http://purl.obolibrary.org/obo/HP_0002068	0	0
http://purl.obolibrary.org/obo/HP_0002069	0	0
http://purl.obolibrary.org/obo/HP_0002075	0	0
http://purl.obolibrary.org/obo/HP_0002079	0	0
http://purl.obolibrary.org/obo/HP_0002080	0	0
http://purl.obolibrary.org/obo/HP_0002088	0	8
http://purl.obolibrary.org/obo/HP_0002089	0	0
http://purl.obolibrary.org/obo/HP_0002091	0	0
http://purl.obolibrary.org/obo/HP_0030878	0	0
http://purl.obolibrary.org/obo/HP_0002093	3	0
http://purl.obolibrary.org/obo/HP_0002094	11	0
http://purl.obolibrary.org/obo/HP_0002793	0	24
http://purl.obolibrary.org/obo/HP_0002104	2	0
http://purl.obolibrary.org/obo/HP_0002105	1	0
http://purl.obolibrary.org/obo/HP_0032016	0	1
http://purl.obolibrary.org/obo/HP_0002107	2	1
http://purl.obolibrary.org/obo/HP_0002108	1	0
http://purl.obolibrary.org/obo/HP_0002109	0	0
http://purl.obolibrary.org/obo/HP_0002110	2	0
http://purl.obolibrary.org/obo/HP_0002119	0	0
http://purl.obolibrary.org/obo/HP_0002120	0	0
http://purl.obolibrary.org/obo/HP_0002121	0	0
http://purl.obolibrary.org/obo/HP_0002123	0	0
http://purl.obolibrary.org/obo/HP_0002127	0	0
http://purl.obolibrary.org/obo/HP_0002134	0	0
http://purl.obolibrary.org/obo/HP_0002135	0	0
http://purl.obolibrary.org/obo/HP_0002514	0	0
http://purl.obolibrary.org/obo/HP_0002136	0	0
http://purl.obolibrary.org/obo/HP_0002140	8	0
http://purl.obolibrary.org/obo/HP_0002637	0	8
http://purl.obolibrary.org/obo/HP_0100659	0	10
http://purl.obolibrary.org/obo/HP_0002141	0	0
http://purl.obolibrary.org/obo/HP_0002144	0	0
http://purl.obolibrary.org/obo/HP_0002148	0	0
http://purl.obolibrary.org/obo/HP_0100529	0	0
http://purl.obolibrary.org/obo/HP_0002153	1	0
http://purl.obolibrary.org/obo/HP_0003111	3	6
http://purl.obolibrary.org/obo/HP_0002162	0	0
http://purl.obolibrary.org/obo/HP_0002164	0	0
http://purl.obolibrary.org/obo/HP_0002165	0	0
http://purl.obolibrary.org/obo/HP_0002166	0	0
http://purl.obolibrary.org/obo/HP_0003474	0	0
http://purl.obolibrary.org/obo/HP_0002169	0	0
http://purl.obolibrary.org/obo/HP_0002171	0	0
http://purl.obolibrary.org/obo/HP_0002172	0	0
http://purl.obolibrary.org/obo/HP_0002180	0	0
http://purl.obolibrary.org/obo/HP_0007367	0	1
http://purl.obolibrary.org/obo/HP_0002194	0	0
http://purl.obolibrary.org/obo/HP_0002196	0	0
http://purl.obolibrary.org/obo/HP_0002205	1	0
http://purl.obolibrary.org/obo/HP_0002208	0	0
http://purl.obolibrary.org/obo/HP_0002221	0	0
http://purl.obolibrary.org/obo/HP_0002236	0	0
http://purl.obolibrary.org/obo/HP_0002239	4	0
http://purl.obolibrary.org/obo/HP_0012719	0	17
http://purl.obolibrary.org/obo/MP_0001914	0	7
http://purl.obolibrary.org/obo/HP_0002240	1	0
http://purl.obolibrary.org/obo/HP_0002243	0	0
http://purl.obolibrary.org/obo/HP_0002248	0	0
http://purl.obolibrary.org/obo/HP_0002251	1	0
http://purl.obolibrary.org/obo/HP_0002253	0	0
http://purl.obolibrary.org/obo/HP_0002267	0	0
http://purl.obolibrary.org/obo/HP_0002269	0	0
http://purl.obolibrary.org/obo/HP_0002275	0	0
http://purl.obolibrary.org/obo/HP_0002280	0	0
http://purl.obolibrary.org/obo/HP_0002282	0	0
http://purl.obolibrary.org/obo/HP_0002283	0	0
http://purl.obolibrary.org/obo/HP_0002290	0	0
http://purl.obolibrary.org/obo/HP_0002293	0	1
http://purl.obolibrary.org/obo/HP_0002300	1	0
http://purl.obolibrary.org/obo/HP_0002304	0	0
http://purl.obolibrary.org/obo/HP_0002307	0	0
http://purl.obolibrary.org/obo/HP_0100755	0	0
http://purl.obolibrary.org/obo/HP_0002313	0	0
http://purl.obolibrary.org/obo/HP_0002385	0	0
http://purl.obolibrary.org/obo/HP_0002315	6	0
http://purl.obolibrary.org/obo/HP_0002317	0	0
http://purl.obolibrary.org/obo/HP_0002321	2	0
http://purl.obolibrary.org/obo/HP_0002335	0	0
http://purl.obolibrary.org/obo/HP_0002342	1	0
http://purl.obolibrary.org/obo/HP_0002344	0	0
http://purl.obolibrary.org/obo/HP_0002350	1	0
http://purl.obolibrary.org/obo/HP_0002438	0	1
http://purl.obolibrary.org/obo/HP_0002352	0	0
http://purl.obolibrary.org/obo/HP_0002353	0	0
http://purl.obolibrary.org/obo/HP_0002355	0	0
http://purl.obolibrary.org/obo/HP_0002370	0	0
http://purl.obolibrary.org/obo/HP_0002373	0	0
http://purl.obolibrary.org/obo/HP_0002376	0	0
http://purl.obolibrary.org/obo/HP_0002378	0	0
http://purl.obolibrary.org/obo/HP_0002381	0	0
http://purl.obolibrary.org/obo/HP_0002384	0	0
http://purl.obolibrary.org/obo/HP_0007359	0	0
http://purl.obolibrary.org/obo/HP_0002395	0	0
http://purl.obolibrary.org/obo/HP_0002411	0	0
http://purl.obolibrary.org/obo/HP_0002419	0	0
http://purl.obolibrary.org/obo/HP_0002442	0	0
http://purl.obolibrary.org/obo/HP_0002448	0	0
http://purl.obolibrary.org/obo/HP_0002459	0	0
http://purl.obolibrary.org/obo/HP_0002460	0	0
http://purl.obolibrary.org/obo/HP_0002465	0	0
http://purl.obolibrary.org/obo/HP_0002474	0	0
http://purl.obolibrary.org/obo/HP_0002505	0	0
http://purl.obolibrary.org/obo/HP_0002540	0	0
http://purl.obolibrary.org/obo/HP_0002508	0	0
http://purl.obolibrary.org/obo/HP_0002509	0	0
http://purl.obolibrary.org/obo/HP_0040064	0	11
http://purl.obolibrary.org/obo/HP_0002510	0	0
http://purl.obolibrary.org/obo/HP_0002515	0	0
http://purl.obolibrary.org/obo/HP_0002555	0	0
http://purl.obolibrary.org/obo/HP_0002566	0	0
http://purl.obolibrary.org/obo/HP_0002571	1	0
http://purl.obolibrary.org/obo/HP_0030914	0	1
http://purl.obolibrary.org/obo/HP_0002573	0	0
http://purl.obolibrary.org/obo/HP_0002574	0	0
http://purl.obolibrary.org/obo/HP_0002575	0	0
http://purl.obolibrary.org/obo/HP_0002576	1	0
http://purl.obolibrary.org/obo/HP_0002579	0	2
http://purl.obolibrary.org/obo/HP_0030895	0	2
http://purl.obolibrary.org/obo/HP_0002590	1	0
http://purl.obolibrary.org/obo/HP_0004796	0	2
http://purl.obolibrary.org/obo/HP_0002605	0	0
http://purl.obolibrary.org/obo/HP_0002616	0	0
http://purl.obolibrary.org/obo/HP_0002617	0	0
http://purl.obolibrary.org/obo/HP_0002619	8	0
http://purl.obolibrary.org/obo/HP_0002624	0	8
http://www.ebi.ac.uk/efo/EFO_0000556	1	8
http://purl.obolibrary.org/obo/HP_0002647	2	0
http://purl.obolibrary.org/obo/HP_0002652	0	0
http://purl.obolibrary.org/obo/HP_0002653	0	0
http://purl.obolibrary.org/obo/HP_0002655	0	0
http://purl.obolibrary.org/obo/HP_0002659	0	1
http://purl.obolibrary.org/obo/HP_0002705	0	0
http://purl.obolibrary.org/obo/HP_0002714	0	0
http://purl.obolibrary.org/obo/HP_0002716	0	0
http://purl.obolibrary.org/obo/HP_0002721	0	0
http://purl.obolibrary.org/obo/HP_0002745	0	0
http://purl.obolibrary.org/obo/HP_0002747	0	0
http://purl.obolibrary.org/obo/HP_0002750	0	0
http://purl.obolibrary.org/obo/HP_0002751	0	0
http://purl.obolibrary.org/obo/HP_0002808	1	0
http://purl.obolibrary.org/obo/HP_0002756	1	0
http://purl.obolibrary.org/obo/HP_0002757	0	0
http://purl.obolibrary.org/obo/HP_0002779	0	0
http://purl.obolibrary.org/obo/HP_0002788	0	0
http://purl.obolibrary.org/obo/HP_0002791	1	0
http://purl.obolibrary.org/obo/HP_0002829	3	0
http://purl.obolibrary.org/obo/HP_0002840	3	0
http://purl.obolibrary.org/obo/HP_0002857	0	0
http://purl.obolibrary.org/obo/HP_0002979	0	0
http://purl.obolibrary.org/obo/HP_0002883	0	0
http://purl.obolibrary.org/obo/HP_0002900	1	0
http://purl.obolibrary.org/obo/HP_0002901	0	0
http://purl.obolibrary.org/obo/HP_0004363	0	0
http://purl.obolibrary.org/obo/HP_0002902	1	0
http://purl.obolibrary.org/obo/HP_0010931	0	2
http://purl.obolibrary.org/obo/HP_0002904	0	0
http://purl.obolibrary.org/obo/HP_0004354	0	3
http://purl.obolibrary.org/obo/HP_0002905	0	0
http://purl.obolibrary.org/obo/HP_0002907	0	0
http://purl.obolibrary.org/obo/HP_0002910	0	0
http://purl.obolibrary.org/obo/HP_0002916	0	0
http://purl.obolibrary.org/obo/HP_0011017	0	0
http://purl.obolibrary.org/obo/HP_0002917	0	0
http://purl.obolibrary.org/obo/HP_0002919	0	0
http://purl.obolibrary.org/obo/HP_0002928	0	0
http://purl.obolibrary.org/obo/HP_0003287	0	0
http://purl.obolibrary.org/obo/HP_0002936	0	0
http://purl.obolibrary.org/obo/HP_0002937	0	0
http://purl.obolibrary.org/obo/HP_0002938	0	0
http://purl.obolibrary.org/obo/HP_0002943	0	0
http://purl.obolibrary.org/obo/HP_0002944	0	0
http://www.ebi.ac.uk/efo/EFO_0004273	1	0
http://purl.obolibrary.org/obo/HP_0002970	0	0
http://purl.obolibrary.org/obo/HP_0006487	0	0
http://purl.obolibrary.org/obo/HP_0002980	0	0
http://purl.obolibrary.org/obo/HP_0002986	0	0
http://purl.obolibrary.org/obo/HP_0002987	0	0
http://purl.obolibrary.org/obo/HP_0003121	1	0
http://purl.obolibrary.org/obo/HP_0002999	1	0
http://purl.obolibrary.org/obo/HP_0003010	0	0
http://purl.obolibrary.org/obo/HP_0003011	0	6
http://purl.obolibrary.org/obo/HP_0003026	0	0
http://purl.obolibrary.org/obo/HP_0003031	0	0
http://purl.obolibrary.org/obo/HP_0003040	0	0
http://purl.obolibrary.org/obo/HP_0003049	0	0
http://purl.obolibrary.org/obo/HP_0003065	0	0
http://purl.obolibrary.org/obo/HP_0003072	0	0
http://purl.obolibrary.org/obo/HP_0003073	0	0
http://purl.obolibrary.org/obo/HP_0003074	1	0
http://purl.obolibrary.org/obo/HP_0003076	0	0
http://purl.obolibrary.org/obo/HP_0003086	0	0
http://purl.obolibrary.org/obo/HP_0009826	0	0
http://purl.obolibrary.org/obo/HP_0003108	0	0
http://purl.obolibrary.org/obo/HP_0011277	0	20
http://purl.obolibrary.org/obo/HP_0003119	0	0
http://purl.obolibrary.org/obo/HP_0003124	0	0
http://purl.obolibrary.org/obo/HP_0003127	0	0
http://purl.obolibrary.org/obo/HP_0003146	0	0
http://purl.obolibrary.org/obo/HP_0003150	0	0
http://purl.obolibrary.org/obo/HP_0003154	0	0
http://purl.obolibrary.org/obo/HP_0003155	1	0
http://purl.obolibrary.org/obo/HP_0003163	0	0
http://purl.obolibrary.org/obo/HP_0003179	0	0
http://purl.obolibrary.org/obo/HP_0003196	0	0
http://purl.obolibrary.org/obo/HP_0003199	0	0
http://purl.obolibrary.org/obo/HP_0003202	1	0
http://purl.obolibrary.org/obo/HP_0030236	0	1
http://purl.obolibrary.org/obo/HP_0003212	0	0
http://purl.obolibrary.org/obo/HP_0003228	1	0
http://purl.obolibrary.org/obo/HP_0003231	3	0
http://purl.obolibrary.org/obo/HP_0004338	0	3
http://purl.obolibrary.org/obo/HP_0003234	0	0
http://purl.obolibrary.org/obo/HP_0003236	0	0
http://purl.obolibrary.org/obo/HP_0003244	0	0
http://purl.obolibrary.org/obo/HP_0003269	0	0
http://purl.obolibrary.org/obo/HP_0012447	0	1
http://purl.obolibrary.org/obo/HP_0003270	0	0
http://purl.obolibrary.org/obo/HP_0003274	0	0
http://purl.obolibrary.org/obo/HP_0003282	8	0
http://purl.obolibrary.org/obo/HP_0012103	0	0
http://purl.obolibrary.org/obo/HP_0003298	0	0
http://purl.obolibrary.org/obo/HP_0003306	0	0
http://purl.obolibrary.org/obo/HP_0003323	0	0
http://purl.obolibrary.org/obo/HP_0003325	0	0
http://purl.obolibrary.org/obo/HP_0003326	1	0
http://purl.obolibrary.org/obo/HP_0003376	0	0
http://purl.obolibrary.org/obo/HP_0003390	0	0
http://purl.obolibrary.org/obo/HP_0003394	0	0
http://purl.obolibrary.org/obo/HP_0003401	0	0
http://purl.obolibrary.org/obo/HP_0003418	8	6
http://purl.obolibrary.org/obo/HP_0003419	6	0
http://purl.obolibrary.org/obo/HP_0003429	0	0
http://purl.obolibrary.org/obo/HP_0003445	0	0
http://purl.obolibrary.org/obo/HP_0003457	0	0
http://purl.obolibrary.org/obo/HP_0003458	0	0
http://purl.obolibrary.org/obo/HP_0003482	0	0
http://purl.obolibrary.org/obo/HP_0003487	0	0
http://purl.obolibrary.org/obo/HP_0007256	0	0
http://purl.obolibrary.org/obo/HP_0003489	0	0
http://purl.obolibrary.org/obo/HP_0003508	0	0
http://purl.obolibrary.org/obo/HP_0004322	1	0
http://purl.obolibrary.org/obo/HP_0003521	0	0
http://purl.obolibrary.org/obo/HP_0003530	0	0
